N_POINTS,LATITUDE,LONGITUDE,TIME,CYCLE_NUMBER,PLATFORM_NUMBER,PRES,TEMP,PSAL
932,22.82758,-43.70801,2026-01-09 22:51:08,187,1902300,1856.0,4.21,35.056
933,22.82758,-43.70801,2026-01-09 22:51:08,187,1902300,1858.0,4.205,35.056
934,22.82758,-43.70801,2026-01-09 22:51:08,187,1902300,1860.04,4.201,35.056
935,22.82758,-43.70801,2026-01-09 22:51:08,187,1902300,1861.96,4.196,35.056
936,22.82758,-43.70801,2026-01-09 22:51:08,187,1902300,1864.0,4.177,35.055
937,22.82758,-43.70801,2026-01-09 22:51:08,187,1902300,1866.0,4.175,35.055
938,22.82758,-43.70801,2026-01-09 22:51:08,187,1902300,1868.0,4.169,35.054
939,22.82758,-43.70801,2026-01-09 22:51:08,187,1902300,1869.96,4.173,35.056
940,22.82758,-43.70801,2026-01-09 22:51:08,187,1902300,1872.0,4.164,35.056
941,22.82758,-43.70801,2026-01-09 22:51:08,187,1902300,1874.0,4.157,35.055
942,22.82758,-43.70801,2026-01-09 22:51:08,187,1902300,1876.0,4.156,35.055
943,22.82758,-43.70801,2026-01-09 22:51:08,187,1902300,1878.04,4.157,35.055
944,22.82758,-43.70801,2026-01-09 22:51:08,187,1902300,1880.04,4.156,35.055
945,22.82758,-43.70801,2026-01-09 22:51:08,187,1902300,1882.0,4.155,35.055
946,22.82758,-43.70801,2026-01-09 22:51:08,187,1902300,1884.04,4.151,35.055
947,22.82758,-43.70801,2026-01-09 22:51:08,187,1902300,1886.04,4.145,35.055
948,22.82758,-43.70801,2026-01-09 22:51:08,187,1902300,1887.96,4.143,35.055
949,22.82758,-43.70801,2026-01-09 22:51:08,187,1902300,1890.04,4.141,35.054
950,22.82758,-43.70801,2026-01-09 22:51:08,187,1902300,1892.0,4.133,35.054
951,22.82758,-43.70801,2026-01-09 22:51:08,187,1902300,1893.96,4.127,35.053
952,22.82758,-43.70801,2026-01-09 22:51:08,187,1902300,1896.0,4.119,35.052
953,22.82758,-43.70801,2026-01-09 22:51:08,187,1902300,1897.96,4.104,35.051
954,22.82758,-43.70801,2026-01-09 22:51:08,187,1902300,1899.96,4.093,35.05
955,22.82758,-43.70801,2026-01-09 22:51:08,187,1902300,1902.0,4.087,35.05
956,22.82758,-43.70801,2026-01-09 22:51:08,187,1902300,1903.96,4.083,35.05
957,22.82758,-43.70801,2026-01-09 22:51:08,187,1902300,1905.96,4.078,35.05
958,22.82758,-43.70801,2026-01-09 22:51:08,187,1902300,1908.04,4.071,35.049
959,22.82758,-43.70801,2026-01-09 22:51:08,187,1902300,1910.08,4.066,35.049
960,22.82758,-43.70801,2026-01-09 22:51:08,187,1902300,1912.04,4.058,35.049
961,22.82758,-43.70801,2026-01-09 22:51:08,187,1902300,1914.0,4.053,35.048
962,22.82758,-43.70801,2026-01-09 22:51:08,187,1902300,1916.0,4.048,35.048
963,22.82758,-43.70801,2026-01-09 22:51:08,187,1902300,1917.92,4.047,35.048
964,22.82758,-43.70801,2026-01-09 22:51:08,187,1902300,1919.96,4.045,35.047
965,22.82758,-43.70801,2026-01-09 22:51:08,187,1902300,1922.0,4.038,35.047
966,22.82758,-43.70801,2026-01-09 22:51:08,187,1902300,1923.96,4.032,35.046
967,22.82758,-43.70801,2026-01-09 22:51:08,187,1902300,1926.0,4.027,35.046
968,22.82758,-43.70801,2026-01-09 22:51:08,187,1902300,1928.04,4.026,35.046
969,22.82758,-43.70801,2026-01-09 22:51:08,187,1902300,1930.04,4.018,35.046
970,22.82758,-43.70801,2026-01-09 22:51:08,187,1902300,1932.04,4.009,35.045
971,22.82758,-43.70801,2026-01-09 22:51:08,187,1902300,1934.04,4.007,35.045
972,22.82758,-43.70801,2026-01-09 22:51:08,187,1902300,1935.96,4.005,35.045
973,22.82758,-43.70801,2026-01-09 22:51:08,187,1902300,1937.96,4.001,35.044
974,22.82758,-43.70801,2026-01-09 22:51:08,187,1902300,1940.0,3.991,35.044
975,22.82758,-43.70801,2026-01-09 22:51:08,187,1902300,1942.04,3.986,35.044
976,22.82758,-43.70801,2026-01-09 22:51:08,187,1902300,1943.96,3.983,35.043
977,22.82758,-43.70801,2026-01-09 22:51:08,187,1902300,1945.96,3.977,35.043
978,22.82758,-43.70801,2026-01-09 22:51:08,187,1902300,1948.04,3.972,35.043
979,22.82758,-43.70801,2026-01-09 22:51:08,187,1902300,1950.04,3.966,35.042
980,22.82758,-43.70801,2026-01-09 22:51:08,187,1902300,1952.0,3.962,35.041
981,22.82758,-43.70801,2026-01-09 22:51:08,187,1902300,1953.96,3.96,35.041
982,22.82758,-43.70801,2026-01-09 22:51:08,187,1902300,1955.96,3.955,35.041
983,22.82758,-43.70801,2026-01-09 22:51:08,187,1902300,1957.96,3.94,35.039
984,22.82758,-43.70801,2026-01-09 22:51:08,187,1902300,1959.96,3.924,35.038
985,22.82758,-43.70801,2026-01-09 22:51:08,187,1902300,1962.0,3.912,35.037
986,22.82758,-43.70801,2026-01-09 22:51:08,187,1902300,1964.04,3.898,35.036
987,22.82758,-43.70801,2026-01-09 22:51:08,187,1902300,1966.12,3.887,35.036
988,22.82758,-43.70801,2026-01-09 22:51:08,187,1902300,1968.12,3.882,35.035
989,22.82758,-43.70801,2026-01-09 22:51:08,187,1902300,1970.08,3.882,35.035
990,22.82758,-43.70801,2026-01-09 22:51:08,187,1902300,1972.04,3.881,35.035
991,22.82758,-43.70801,2026-01-09 22:51:08,187,1902300,1974.04,3.88,35.035
992,22.82758,-43.70801,2026-01-09 22:51:08,187,1902300,1975.96,3.877,35.035
993,22.82758,-43.70801,2026-01-09 22:51:08,187,1902300,1977.96,3.876,35.035
994,22.82758,-43.70801,2026-01-09 22:51:08,187,1902300,1980.0,3.873,35.035
995,22.82758,-43.70801,2026-01-09 22:51:08,187,1902300,1982.0,3.87,35.035
996,22.82758,-43.70801,2026-01-09 22:51:08,187,1902300,1984.0,3.868,35.034
997,22.82758,-43.70801,2026-01-09 22:51:08,187,1902300,1986.0,3.858,35.034
998,22.82758,-43.70801,2026-01-09 22:51:08,187,1902300,1988.04,3.85,35.034
999,22.82758,-43.70801,2026-01-09 22:51:08,187,1902300,1990.0,3.849,35.034
1000,22.82758,-43.70801,2026-01-09 22:51:08,187,1902300,1992.0,3.846,35.034
1001,22.82758,-43.70801,2026-01-09 22:51:08,187,1902300,1993.96,3.842,35.033
1002,22.82758,-43.70801,2026-01-09 22:51:08,187,1902300,1996.12,3.837,35.033
1003,22.82758,-43.70801,2026-01-09 22:51:08,187,1902300,1998.08,3.833,35.033
1004,22.82758,-43.70801,2026-01-09 22:51:08,187,1902300,2000.04,3.829,35.032
1005,22.82758,-43.70801,2026-01-09 22:51:08,187,1902300,2002.04,3.821,35.032
1006,22.82758,-43.70801,2026-01-09 22:51:08,187,1902300,2004.08,3.814,35.032
1007,22.82758,-43.70801,2026-01-09 22:51:08,187,1902300,2006.08,3.813,35.031
1008,22.82758,-43.70801,2026-01-09 22:51:08,187,1902300,2008.04,3.813,35.031
1009,22.82758,-43.70801,2026-01-09 22:51:08,187,1902300,2010.04,3.812,35.031
1010,22.82758,-43.70801,2026-01-09 22:51:08,187,1902300,2012.08,3.811,35.031
1011,22.82758,-43.70801,2026-01-09 22:51:08,187,1902300,2013.8,3.81,35.031
